QUESTION,GROUND TRUTH,RETRIEVED ANSWER K=1,RETRIEVED ANSWER K=2,SIMILARITY SCORE K=1,SIMILARITY SCORE K=2,DISTANCE K=1,DISTANCE K=2
 How often should the spark plug be checked and replaced during regular operation?,"FUEL FILTER
Maintenance Interval: The fuel filter should be replaced after every 100 hours of operation.
Maintenance: The fuel filter is attached to the end of the fuel
pick-up hose inside the fuel tank. To replace the fuel filter, first
make sure the fuel tank is empty. Remove the fuel cap. Using
a wire hook, gently pull the fuel filter out though the fuel filter
opening. Grasp the fuel hose next to the fuel filter fitting and
remove the filter but do not release the hose. While still
holding on to the fuel hose, attach the new fuel filter. Drop the
fuel filter back into the fuel tank. Make sure that the fuel filter
is not stuck in a corner of the tank and that the fuel hose is not
doubled over (kinked) before refueling.
SPARK PLUG
WIRE
FUEL TANK
FUEL FILTER
Maintenance Interval: The spark plug should be removed from the engine and checked after
each 25 hours of operation and replaced after every 100 hours of operation.
Maintenance: With the engine at ambient (room) temperature. Twist the high tension lead boot on the spark plug back
and forth a couple of times to loosen boot then pull the boot off
of the spark plug. Remove the spark plug. The electrodes
can be cleaned with a stiff brush. Adjust the electrode air gap
to 0.6-0.7 mm (0.024-0.028 in.). Replace the spark plug if it
is oil-fouled, damaged or if the electrodes are worn down.
Do not overtighten the spark plug when installing. The
tightening torque is 10.7-16.6 Nm (95-148 in. lbs.).","SPARK PLUG Maintenance Interval The spark plug should removed from the engine and checked after each hours operation. Replace the spark plug after every 100 hours operation. Spark Plug Maintenance With the engine at ambient (room) temperature, twists",The fuel filter should replaced after every 100 hours operation. Fuel Filter Replacement The fuel filter is attached to the end the fuel pick-up hose inside the fuel tank. SPARK PLUG Maintenance Interval The spark plug should removed from the engine and,0.5247074365615845,0.8008832931518555,0.9749796390533447,0.6310575604438782
 Under what conditions should a spark plug be replaced rather than cleaned?,"FUEL FILTER
Maintenance Interval: The fuel filter should be replaced after every 100 hours of operation.
Maintenance: The fuel filter is attached to the end of the fuel
pick-up hose inside the fuel tank. To replace the fuel filter, first
make sure the fuel tank is empty. Remove the fuel cap. Using
a wire hook, gently pull the fuel filter out though the fuel filter
opening. Grasp the fuel hose next to the fuel filter fitting and
remove the filter but do not release the hose. While still
holding on to the fuel hose, attach the new fuel filter. Drop the
fuel filter back into the fuel tank. Make sure that the fuel filter
is not stuck in a corner of the tank and that the fuel hose is not
doubled over (kinked) before refueling.
SPARK PLUG
WIRE
FUEL TANK
FUEL FILTER
Maintenance Interval: The spark plug should be removed from the engine and checked after
each 25 hours of operation and replaced after every 100 hours of operation.
Maintenance: With the engine at ambient (room) temperature. Twist the high tension lead boot on the spark plug back
and forth a couple of times to loosen boot then pull the boot off
of the spark plug. Remove the spark plug. The electrodes
can be cleaned with a stiff brush. Adjust the electrode air gap
to 0.6-0.7 mm (0.024-0.028 in.). Replace the spark plug if it
is oil-fouled, damaged or if the electrodes are worn down.
Do not overtighten the spark plug when installing. The
tightening torque is 10.7-16.6 Nm (95-148 in. lbs.).","boot off the spark plug. Remove the spark plug. Clean the electrodes with stiff brush. Adjust the electrode air gap to .024-.028 in (0.6- 0.7 mm). Replace the spark plug if is oil-fouled, damaged, or if the electrodes are worn down.","mm). Replace the spark plug if is oil-fouled, damaged, or if the electrodes are worn down. not over tighten the spark plug when installing. The tightening torque is 95-148 in. lbs. (10.7-16.6 m). To replace the fuel filter Make sure the fuel tank is empty.",0.4665801525115967,0.577500581741333,1.03287935256958,0.919238269329071
What steps must be followed when reinstalling a spark plug to ensure safe and effective operation?,"FUEL FILTER
Maintenance Interval: The fuel filter should be replaced after every 100 hours of operation.
Maintenance: The fuel filter is attached to the end of the fuel
pick-up hose inside the fuel tank. To replace the fuel filter, first
make sure the fuel tank is empty. Remove the fuel cap. Using
a wire hook, gently pull the fuel filter out though the fuel filter
opening. Grasp the fuel hose next to the fuel filter fitting and
remove the filter but do not release the hose. While still
holding on to the fuel hose, attach the new fuel filter. Drop the
fuel filter back into the fuel tank. Make sure that the fuel filter
is not stuck in a corner of the tank and that the fuel hose is not
doubled over (kinked) before refueling.
SPARK PLUG
WIRE
FUEL TANK
FUEL FILTER
Maintenance Interval: The spark plug should be removed from the engine and checked after
each 25 hours of operation and replaced after every 100 hours of operation.
Maintenance: With the engine at ambient (room) temperature. Twist the high tension lead boot on the spark plug back
and forth a couple of times to loosen boot then pull the boot off
of the spark plug. Remove the spark plug. The electrodes
can be cleaned with a stiff brush. Adjust the electrode air gap
to 0.6-0.7 mm (0.024-0.028 in.). Replace the spark plug if it
is oil-fouled, damaged or if the electrodes are worn down.
Do not overtighten the spark plug when installing. The
tightening torque is 10.7-16.6 Nm (95-148 in. lbs.).","damage. Reinstall the spark arrester and tail onto the muffler, then reinstall and tighten the four screws. (See spark arrester maintenance) Reinstall the top cover and the cleaner cover. GENERAL CLEANING AND TIGHTENING","mm). Replace the spark plug if is oil-fouled, damaged, or if the electrodes are worn down. not over tighten the spark plug when installing. The tightening torque is 95-148 in. lbs. (10.7-16.6 m). To replace the fuel filter Make sure the fuel tank is empty.",0.2262684404850006,0.577500581741333,1.2439707517623901,0.919238269329071
 What should be done if leaves and grass are found on the cooling fins during routine inspection?,"CYLINDER COOLING FINS
TIPS
0.6-0.7 mm
(0.024-0.028 inches)
Maintenance Interval: The cylinder cooling fins should be cleaned after every 25 hours of operation or once a week which ever comes first. Air must flow freely around and through the cylinder
cooling fins to prevent engine overheating. Leaves, grass, dirt and debris buildup on the fins will
increase the operating temperature of the engine which can reduce engine performance and shorten engine life.
Maintenance: With the engine at ambient (room) temperature. Loosen the engine cover screw and lift off the engine
cover. Clean all dirt and debris from the cooling fins and from
around the cylinder base.. Reinstall the engine cover.","Air must flow freely around and through the cylinder cooling fins to prevent engine overheating. Leaves, grass, dirt and debris buildup on the fins will increase the operating temperature the engine, which can reduce engine performance and shorten engine life. FUEL FILTER","blower fan through opening in the fan housing over the cylinder fin area, taking away combustion heat. The grille and cylinder fins must kept clean grass, dust and any debris. Engine failure due to lack this Normal Maintenance is not covered warranty. STOPPING THE ENGINE",0.5857478380203247,0.5439635515213013,0.9102221131324768,0.9550251364707947
" According to the manual, how often should you clean the cooling fins, and what is the condition for deciding which schedule to follow?","CYLINDER COOLING FINS
TIPS
0.6-0.7 mm
(0.024-0.028 inches)
Maintenance Interval: The cylinder cooling fins should be cleaned after every 25 hours of operation or once a week which ever comes first. Air must flow freely around and through the cylinder
cooling fins to prevent engine overheating. Leaves, grass, dirt and debris buildup on the fins will
increase the operating temperature of the engine which can reduce engine performance and shorten engine life.
Maintenance: With the engine at ambient (room) temperature. Loosen the engine cover screw and lift off the engine
cover. Clean all dirt and debris from the cooling fins and from
around the cylinder base.. Reinstall the engine cover.","COOLING FINS Maintenance Interval The cylinder cooling fins should cleaned after every hours operation, or once week, whichever comes first.","every hours use. Replace the screen if cannot thoroughly cleaned, or if is damaged. Spark Arrester Maintenance With the engine at ambient (room) temperature, loosen the knob and remove the air cleaner cover (see Cooling Fin Cleaning).",0.7415249347686768,0.4469875693321228,0.7189924716949463,1.0516771078109741
Why is it important to clean around the cylinder base as well as the cooling fins?,"CYLINDER COOLING FINS
TIPS
0.6-0.7 mm
(0.024-0.028 inches)
Maintenance Interval: The cylinder cooling fins should be cleaned after every 25 hours of operation or once a week which ever comes first. Air must flow freely around and through the cylinder
cooling fins to prevent engine overheating. Leaves, grass, dirt and debris buildup on the fins will
increase the operating temperature of the engine which can reduce engine performance and shorten engine life.
Maintenance: With the engine at ambient (room) temperature. Loosen the engine cover screw and lift off the engine
cover. Clean all dirt and debris from the cooling fins and from
around the cylinder base.. Reinstall the engine cover.","Remove the five screws retaining the top cover, then remove the top cover. Clean all dirt and debris from the cooling fins and from around the cylinder base. Reinstall the top cover and tighten the knob. KNOB AIR CLEANER COVER SCREW SCREW","COOLING FINS Maintenance Interval The cylinder cooling fins should cleaned after every hours operation, or once week, whichever comes first.",0.5914837718009949,0.7415249347686768,0.9038985371589661,0.7189924716949463
 What step should be performed before accessing the cylinder cooling fins for cleaning?,"CYLINDER COOLING FINS
TIPS
0.6-0.7 mm
(0.024-0.028 inches)
Maintenance Interval: The cylinder cooling fins should be cleaned after every 25 hours of operation or once a week which ever comes first. Air must flow freely around and through the cylinder
cooling fins to prevent engine overheating. Leaves, grass, dirt and debris buildup on the fins will
increase the operating temperature of the engine which can reduce engine performance and shorten engine life.
Maintenance: With the engine at ambient (room) temperature. Loosen the engine cover screw and lift off the engine
cover. Clean all dirt and debris from the cooling fins and from
around the cylinder base.. Reinstall the engine cover.","COOLING FINS Maintenance Interval The cylinder cooling fins should cleaned after every hours operation, or once week, whichever comes first.","Remove the five screws retaining the top cover, then remove the top cover. Clean all dirt and debris from the cooling fins and from around the cylinder base. Reinstall the top cover and tighten the knob. KNOB AIR CLEANER COVER SCREW SCREW",0.7415249347686768,0.5914837718009949,0.7189924716949463,0.9038985371589661
What are the possible consequences of neglecting to clean the cooling fins regularly?,"CYLINDER COOLING FINS
TIPS
0.6-0.7 mm
(0.024-0.028 inches)
Maintenance Interval: The cylinder cooling fins should be cleaned after every 25 hours of operation or once a week which ever comes first. Air must flow freely around and through the cylinder
cooling fins to prevent engine overheating. Leaves, grass, dirt and debris buildup on the fins will
increase the operating temperature of the engine which can reduce engine performance and shorten engine life.
Maintenance: With the engine at ambient (room) temperature. Loosen the engine cover screw and lift off the engine
cover. Clean all dirt and debris from the cooling fins and from
around the cylinder base.. Reinstall the engine cover.","Air must flow freely around and through the cylinder cooling fins to prevent engine overheating. Leaves, grass, dirt and debris buildup on the fins will increase the operating temperature the engine, which can reduce engine performance and shorten engine life. FUEL FILTER","COOLING FINS Maintenance Interval The cylinder cooling fins should cleaned after every hours operation, or once week, whichever comes first.",0.5857478380203247,0.7415249347686768,0.9102221131324768,0.7189924716949463
" If a user finds the spark arrester screen is damaged or cannot be fully cleaned, what should they do?","SPARK ARRESTER
Maintenance Interval: The spark arrester should be inspected and cleaned after every 25 hours
of use. Replace the screen if it cannot be thoroughly cleaned or if it is damage.
Maintenance: The spark arrester is installed inside the
exhaust outlet of the muffler. One screw located on the
side of the exhaust outlet holds the spark arrester in place.
Remove spark arrester retaining screw, then using a suitable pair of pliers, withdraw the spark arrester. Do not
crush or distort the spark arrester flange during removal.
SCREW
SPARK
ARRESTER
The screen can be cleaned using a non-flammable solvent
and a stiff wire brush. To install insert the spark arrester into the exhaust outlet. Install the screw.","burn. HOW TO AVOID THE HAZARD Make sure the muffler is cool before inspecting and cleaning the spark arrester. Maintenance Interval The spark arrester should inspected and cleaned after every hours use. Replace the screen if cannot thoroughly cleaned, or","every hours use. Replace the screen if cannot thoroughly cleaned, or if is damaged. Spark Arrester Maintenance With the engine at ambient (room) temperature, loosen the knob and remove the air cleaner cover (see Cooling Fin Cleaning).",0.7628915905952454,0.6110658645629883,0.6886341571807861,0.8819683790206909
"What tool should be used to remove the spark arrester, and what precaution must be taken during this step?","SPARK ARRESTER
Maintenance Interval: The spark arrester should be inspected and cleaned after every 25 hours
of use. Replace the screen if it cannot be thoroughly cleaned or if it is damage.
Maintenance: The spark arrester is installed inside the
exhaust outlet of the muffler. One screw located on the
side of the exhaust outlet holds the spark arrester in place.
Remove spark arrester retaining screw, then using a suitable pair of pliers, withdraw the spark arrester. Do not
crush or distort the spark arrester flange during removal.
SCREW
SPARK
ARRESTER
The screen can be cleaned using a non-flammable solvent
and a stiff wire brush. To install insert the spark arrester into the exhaust outlet. Install the screw.","Remove the spark arrester (see spark arrester maintenance). Clean the muffler with stiff brush. IMPORTANT careful not to allow any dirt or debris to fall into the exhaust port, this can cause engine damage. Reinstall the spark arrester and tail onto the muffler,","the knob and remove the air cleaner cover (see Cooling Fin Cleaning). Remove the screw from the muffler. Take the spark arrester out the muffler, and then clean brushing it. Return the spark arrester to the muffler. Tighten the screw securely.",0.7104127407073975,0.7502712607383728,0.761035144329071,0.7067230343818665
" Where is the spark arrester located, and how is it held in place?","SPARK ARRESTER
Maintenance Interval: The spark arrester should be inspected and cleaned after every 25 hours
of use. Replace the screen if it cannot be thoroughly cleaned or if it is damage.
Maintenance: The spark arrester is installed inside the
exhaust outlet of the muffler. One screw located on the
side of the exhaust outlet holds the spark arrester in place.
Remove spark arrester retaining screw, then using a suitable pair of pliers, withdraw the spark arrester. Do not
crush or distort the spark arrester flange during removal.
SCREW
SPARK
ARRESTER
The screen can be cleaned using a non-flammable solvent
and a stiff wire brush. To install insert the spark arrester into the exhaust outlet. Install the screw.","damage. Reinstall the spark arrester and tail onto the muffler, then reinstall and tighten the four screws. (See spark arrester maintenance) Reinstall the top cover and the cleaner cover. GENERAL CLEANING AND TIGHTENING","Remove the spark arrester (see spark arrester maintenance). Clean the muffler with stiff brush. IMPORTANT careful not to allow any dirt or debris to fall into the exhaust port, this can cause engine damage. Reinstall the spark arrester and tail onto the muffler,",0.682525634765625,0.7104127407073975,0.7968369126319885,0.761035144329071
How often should the spark arrester be inspected and cleaned according to the manual?,"SPARK ARRESTER
Maintenance Interval: The spark arrester should be inspected and cleaned after every 25 hours
of use. Replace the screen if it cannot be thoroughly cleaned or if it is damage.
Maintenance: The spark arrester is installed inside the
exhaust outlet of the muffler. One screw located on the
side of the exhaust outlet holds the spark arrester in place.
Remove spark arrester retaining screw, then using a suitable pair of pliers, withdraw the spark arrester. Do not
crush or distort the spark arrester flange during removal.
SCREW
SPARK
ARRESTER
The screen can be cleaned using a non-flammable solvent
and a stiff wire brush. To install insert the spark arrester into the exhaust outlet. Install the screw.","burn. HOW TO AVOID THE HAZARD Make sure the muffler is cool before inspecting and cleaning the spark arrester. Maintenance Interval The spark arrester should inspected and cleaned after every hours use. Replace the screen if cannot thoroughly cleaned, or","every hours use. Replace the screen if cannot thoroughly cleaned, or if is damaged. Spark Arrester Maintenance With the engine at ambient (room) temperature, loosen the knob and remove the air cleaner cover (see Cooling Fin Cleaning).",0.7628915905952454,0.6110658645629883,0.6886341571807861,0.8819683790206909
What risks might arise from operating the water pump with a clogged or damaged spark arrester?,"SPARK ARRESTER
Maintenance Interval: The spark arrester should be inspected and cleaned after every 25 hours
of use. Replace the screen if it cannot be thoroughly cleaned or if it is damage.
Maintenance: The spark arrester is installed inside the
exhaust outlet of the muffler. One screw located on the
side of the exhaust outlet holds the spark arrester in place.
Remove spark arrester retaining screw, then using a suitable pair of pliers, withdraw the spark arrester. Do not
crush or distort the spark arrester flange during removal.
SCREW
SPARK
ARRESTER
The screen can be cleaned using a non-flammable solvent
and a stiff wire brush. To install insert the spark arrester into the exhaust outlet. Install the screw.","fasteners for correct tightness, and cleaning the entire machine. Contact authorized MARUYAMA dealer for additional maintenance suggestions. SCREW SCREW SPARK ARRESTER GUARD POTENTIAL HAZARD When engine is running, fan is rotating and other parts are moving. WHAT CAN HAPPEN","SPARK ARRESTER GUARD When air flow has dropped down during operation, stop the engine and inspect the intake guard for blocking debris. Cleaning debris from intake guard.",0.4679012894630432,0.5507767200469971,1.031599521636963,0.9478642344474792
What are the steps involved in cleaning the muffler and reinstalling it correctly after 100 hours of use?,"EXHAUST MUFFLER
Maintenance Interval: The muffler should be inspected and cleaned after each 100 hours of use.
Maintenance: The engine cover must be removed
for access to the muffler. Remove spark arrester
retaining screw, then using a suitable pair of pliers,
withdraw the spark arrester. (Refer to the illustration
shown in the following SPARK ARRESTER section.)
Four screws (see sketch) attach the muffler cover to
the muffler body. Remove the cover, clean the cover
and the spark arrester. (see instructions-Spark
Arrester.) It is not necessary to remove the muffler
body from the cylinder for cleaning, BUT special care
should be taken to prevent any debris from entering
the exhaust ports. Use liquid gasket P/N 261910 to
form the gasket between the muffler body and cover.
Use Loctite P/N 261911 on the four screws attaching
the cover to the muffler body. Secure the spark
arrester into place with the fastening screw.","100 hours use. Muffler Maintenance With the engine at ambient (room) temperature, loosen the knob at air cleaner cover. Remove the five screws retaining the top cover, then remove the top cover. (See cooling fin cleaning.) Remove the spark arrester (see spark arrester","Return the spark arrester to the muffler. Tighten the screw securely. EXHAUST MUFFLER Maintenance Interval The muffler should inspected and cleaned after each 100 hours use. Muffler Maintenance With the engine at ambient (room) temperature, loosen",0.7141923904418945,0.7469453811645508,0.7560523748397827,0.711413562297821
Why is it important to avoid debris entering the exhaust ports during muffler maintenance?,"EXHAUST MUFFLER
Maintenance Interval: The muffler should be inspected and cleaned after each 100 hours of use.
Maintenance: The engine cover must be removed
for access to the muffler. Remove spark arrester
retaining screw, then using a suitable pair of pliers,
withdraw the spark arrester. (Refer to the illustration
shown in the following SPARK ARRESTER section.)
Four screws (see sketch) attach the muffler cover to
the muffler body. Remove the cover, clean the cover
and the spark arrester. (see instructions-Spark
Arrester.) It is not necessary to remove the muffler
body from the cylinder for cleaning, BUT special care
should be taken to prevent any debris from entering
the exhaust ports. Use liquid gasket P/N 261910 to
form the gasket between the muffler body and cover.
Use Loctite P/N 261911 on the four screws attaching
the cover to the muffler body. Secure the spark
arrester into place with the fastening screw.","Remove the spark arrester (see spark arrester maintenance). Clean the muffler with stiff brush. IMPORTANT careful not to allow any dirt or debris to fall into the exhaust port, this can cause engine damage. Reinstall the spark arrester and tail onto the muffler,","Return the spark arrester to the muffler. Tighten the screw securely. EXHAUST MUFFLER Maintenance Interval The muffler should inspected and cleaned after each 100 hours use. Muffler Maintenance With the engine at ambient (room) temperature, loosen",0.7670503854751587,0.7469453811645508,0.6825680732727051,0.711413562297821
"How many screws hold the muffler cover in place, and what should be used on them during reassembly?","EXHAUST MUFFLER
Maintenance Interval: The muffler should be inspected and cleaned after each 100 hours of use.
Maintenance: The engine cover must be removed
for access to the muffler. Remove spark arrester
retaining screw, then using a suitable pair of pliers,
withdraw the spark arrester. (Refer to the illustration
shown in the following SPARK ARRESTER section.)
Four screws (see sketch) attach the muffler cover to
the muffler body. Remove the cover, clean the cover
and the spark arrester. (see instructions-Spark
Arrester.) It is not necessary to remove the muffler
body from the cylinder for cleaning, BUT special care
should be taken to prevent any debris from entering
the exhaust ports. Use liquid gasket P/N 261910 to
form the gasket between the muffler body and cover.
Use Loctite P/N 261911 on the four screws attaching
the cover to the muffler body. Secure the spark
arrester into place with the fastening screw.","damage. Reinstall the spark arrester and tail onto the muffler, then reinstall and tighten the four screws. (See spark arrester maintenance) Reinstall the top cover and the cleaner cover. GENERAL CLEANING AND TIGHTENING","100 hours use. Muffler Maintenance With the engine at ambient (room) temperature, loosen the knob at air cleaner cover. Remove the five screws retaining the top cover, then remove the top cover. (See cooling fin cleaning.) Remove the spark arrester (see spark arrester",0.7138435244560242,0.7141923904418945,0.7565136551856995,0.7560523748397827
Why might it not be necessary to remove the entire muffler body from the cylinder during regular cleaning?,"EXHAUST MUFFLER
Maintenance Interval: The muffler should be inspected and cleaned after each 100 hours of use.
Maintenance: The engine cover must be removed
for access to the muffler. Remove spark arrester
retaining screw, then using a suitable pair of pliers,
withdraw the spark arrester. (Refer to the illustration
shown in the following SPARK ARRESTER section.)
Four screws (see sketch) attach the muffler cover to
the muffler body. Remove the cover, clean the cover
and the spark arrester. (see instructions-Spark
Arrester.) It is not necessary to remove the muffler
body from the cylinder for cleaning, BUT special care
should be taken to prevent any debris from entering
the exhaust ports. Use liquid gasket P/N 261910 to
form the gasket between the muffler body and cover.
Use Loctite P/N 261911 on the four screws attaching
the cover to the muffler body. Secure the spark
arrester into place with the fastening screw.","Remove the spark arrester (see spark arrester maintenance). Clean the muffler with stiff brush. IMPORTANT careful not to allow any dirt or debris to fall into the exhaust port, this can cause engine damage. Reinstall the spark arrester and tail onto the muffler,","100 hours use. Muffler Maintenance With the engine at ambient (room) temperature, loosen the knob at air cleaner cover. Remove the five screws retaining the top cover, then remove the top cover. (See cooling fin cleaning.) Remove the spark arrester (see spark arrester",0.7670503854751587,0.7141923904418945,0.6825680732727051,0.7560523748397827
"What product is recommended for sealing the joint between the muffler body and cover, and why is it necessary?","EXHAUST MUFFLER
Maintenance Interval: The muffler should be inspected and cleaned after each 100 hours of use.
Maintenance: The engine cover must be removed
for access to the muffler. Remove spark arrester
retaining screw, then using a suitable pair of pliers,
withdraw the spark arrester. (Refer to the illustration
shown in the following SPARK ARRESTER section.)
Four screws (see sketch) attach the muffler cover to
the muffler body. Remove the cover, clean the cover
and the spark arrester. (see instructions-Spark
Arrester.) It is not necessary to remove the muffler
body from the cylinder for cleaning, BUT special care
should be taken to prevent any debris from entering
the exhaust ports. Use liquid gasket P/N 261910 to
form the gasket between the muffler body and cover.
Use Loctite P/N 261911 on the four screws attaching
the cover to the muffler body. Secure the spark
arrester into place with the fastening screw.","damage. Reinstall the spark arrester and tail onto the muffler, then reinstall and tighten the four screws. (See spark arrester maintenance) Reinstall the top cover and the cleaner cover. GENERAL CLEANING AND TIGHTENING","100 hours use. Muffler Maintenance With the engine at ambient (room) temperature, loosen the knob at air cleaner cover. Remove the five screws retaining the top cover, then remove the top cover. (See cooling fin cleaning.) Remove the spark arrester (see spark arrester",0.7138435244560242,0.7141923904418945,0.7565136551856995,0.7560523748397827
What is the correct sequence of actions to prepare the water pump for long-term storage?,"STORAGE
For long-term storage of the water pump, empty the fuel tank into a suitable fuel storage container.
Pump the primer bulb on the carburetor until all fuel is discharged through the clear fuel return
hose. Perform all regular maintenance procedures and any needed repairs. Remove the spark
plug and squirt a very small amount of oil into the cylinder. Pull the starter grip once.
CAUTION: Oil may squirt out of the spark plug opening
while pulling the starter cord. Protect your eyes and
keep your face away from the spark plug opening.
Slowly pull the starter cord to bring the piston to the top
of the cylinder (TDC). Reinstall the spark plug. Clean
the water pump interior thoroughly, remove all remaining moisture, and then store in a dry place away from
excessive heat, sparks or open flame.","STORAGE For long-term storage the Backpack blower, first perform all regular maintenance procedures and needed repairs. Empty the fuel tank. Disconnect the fuel supply line from the carburetor and depress the primer bulb until fuel stops discharging from the fuel-return line.",2.Transporting and Storage Shut off the engine and allow to cool before transporting or storing the unit. not put the unit on dry grass or near any flammable object unless the engine is cold or cooled down.,0.5817919969558716,0.22694960236549377,0.914557933807373,1.2434229850769043
 Why should you keep your face away from the spark plug opening during storage preparation?,"STORAGE
For long-term storage of the water pump, empty the fuel tank into a suitable fuel storage container.
Pump the primer bulb on the carburetor until all fuel is discharged through the clear fuel return
hose. Perform all regular maintenance procedures and any needed repairs. Remove the spark
plug and squirt a very small amount of oil into the cylinder. Pull the starter grip once.
CAUTION: Oil may squirt out of the spark plug opening
while pulling the starter cord. Protect your eyes and
keep your face away from the spark plug opening.
Slowly pull the starter cord to bring the piston to the top
of the cylinder (TDC). Reinstall the spark plug. Clean
the water pump interior thoroughly, remove all remaining moisture, and then store in a dry place away from
excessive heat, sparks or open flame.",position closest to the spark plug hole. Re-install the spark plug. Apply thin coating oil to all the metal surfaces and store the Backpack blower in dry place. EMISSION CONTROL INFORMATION FUEL INFORMATION,Always remove the spark plug cap from spark plug when servicing the engine to prevent accidental starting.,0.4733501076698303,0.40652185678482056,1.026304006576538,1.089475154876709
What is the purpose of bringing the piston to the top of the cylinder (TDC) before storing the engine?,"STORAGE
For long-term storage of the water pump, empty the fuel tank into a suitable fuel storage container.
Pump the primer bulb on the carburetor until all fuel is discharged through the clear fuel return
hose. Perform all regular maintenance procedures and any needed repairs. Remove the spark
plug and squirt a very small amount of oil into the cylinder. Pull the starter grip once.
CAUTION: Oil may squirt out of the spark plug opening
while pulling the starter cord. Protect your eyes and
keep your face away from the spark plug opening.
Slowly pull the starter cord to bring the piston to the top
of the cylinder (TDC). Reinstall the spark plug. Clean
the water pump interior thoroughly, remove all remaining moisture, and then store in a dry place away from
excessive heat, sparks or open flame.","1.Shutting Engine Off Before shutting the engine off, allow to idle for short while. Never stop the engine closing the choke. Never stop the engine during operation while running above idle speed. 2.Transporting and Storage",2.Transporting and Storage Shut off the engine and allow to cool before transporting or storing the unit. not put the unit on dry grass or near any flammable object unless the engine is cold or cooled down.,0.3226218819618225,0.22694960236549377,1.1639399528503418,1.2434229850769043
What risks are avoided by draining fuel and clearing the fuel lines before storage?,"STORAGE
For long-term storage of the water pump, empty the fuel tank into a suitable fuel storage container.
Pump the primer bulb on the carburetor until all fuel is discharged through the clear fuel return
hose. Perform all regular maintenance procedures and any needed repairs. Remove the spark
plug and squirt a very small amount of oil into the cylinder. Pull the starter grip once.
CAUTION: Oil may squirt out of the spark plug opening
while pulling the starter cord. Protect your eyes and
keep your face away from the spark plug opening.
Slowly pull the starter cord to bring the piston to the top
of the cylinder (TDC). Reinstall the spark plug. Clean
the water pump interior thoroughly, remove all remaining moisture, and then store in a dry place away from
excessive heat, sparks or open flame.
","STORAGE For long-term storage the Backpack blower, first perform all regular maintenance procedures and needed repairs. Empty the fuel tank. Disconnect the fuel supply line from the carburetor and depress the primer bulb until fuel stops discharging from the fuel-return line.",-Move at least 10ft (3m) away from the fueling point before starting engine. -Always store gasoline in approved container. Operating techniques Operate power equipment only at reasonable hours not early in the morning or late at night when people might,0.5817919969558716,0.47778886556625366,0.914557933807373,1.0219697952270508
"Why is it important to store the water pump in a dry place away from excessive heat, sparks, or open flames?","STORAGE
For long-term storage of the water pump, empty the fuel tank into a suitable fuel storage container.
Pump the primer bulb on the carburetor until all fuel is discharged through the clear fuel return
hose. Perform all regular maintenance procedures and any needed repairs. Remove the spark
plug and squirt a very small amount of oil into the cylinder. Pull the starter grip once.
CAUTION: Oil may squirt out of the spark plug opening
while pulling the starter cord. Protect your eyes and
keep your face away from the spark plug opening.
Slowly pull the starter cord to bring the piston to the top
of the cylinder (TDC). Reinstall the spark plug. Clean
the water pump interior thoroughly, remove all remaining moisture, and then store in a dry place away from
excessive heat, sparks or open flame.",position closest to the spark plug hole. Re-install the spark plug. Apply thin coating oil to all the metal surfaces and store the Backpack blower in dry place. EMISSION CONTROL INFORMATION FUEL INFORMATION,2.Transporting and Storage Shut off the engine and allow to cool before transporting or storing the unit. not put the unit on dry grass or near any flammable object unless the engine is cold or cooled down.,0.4733501076698303,0.22694960236549377,1.026304006576538,1.2434229850769043
Why is it important to add a small amount of oil to the cylinder before storage?,"STORAGE
For long-term storage of the water pump, empty the fuel tank into a suitable fuel storage container.
Pump the primer bulb on the carburetor until all fuel is discharged through the clear fuel return
hose. Perform all regular maintenance procedures and any needed repairs. Remove the spark
plug and squirt a very small amount of oil into the cylinder. Pull the starter grip once.
CAUTION: Oil may squirt out of the spark plug opening
while pulling the starter cord. Protect your eyes and
keep your face away from the spark plug opening.
Slowly pull the starter cord to bring the piston to the top
of the cylinder (TDC). Reinstall the spark plug. Clean
the water pump interior thoroughly, remove all remaining moisture, and then store in a dry place away from
excessive heat, sparks or open flame.","for lubrication. Failure to add oil to the gasoline or failure to mix oil with the gasoline at the appropriate ratio will cause major engine damage which will void your warranty. For your fuel premix, only use Maruyama 2-Stroke Oil or quality oil designed for 2-stroke air-cooled engine.",from the fuel-return line. Start the engine and allow to run until stops. Pull the starter cord few times to remove any excess fuel from the engine. Remove the spark plug and insert small amount oil into the cylinder. Slowly pull the starter cord and bring the piston to,0.0976966917514801,0.6155891418457031,1.3433563709259033,0.8768248558044434
